World Business Chicago|250000|2017|(Duration 2 months)|World Business Chicago is a public-private non-profit partnership that promotes Chicago as a leading global city In December 2017 World Business Chicago is organizing a summit of North American Mayors on Climate with representatives from the United States Canada and Mexico Visiting mayors will commit publicly to significantly reducing their cities’ greenhouse gas emissions and discuss specific carbon reduction initiatives The Summit which will be held in Chicago contributes to the global conversation about addressing climate change by highlighting the role and responsibilities of local municipalities in helping their respective nations achieve the emission reduction targets outlined in the Paris Agreement        
Young Center for Immigrant Children's Rights|110980|2017|(Duration 1 year, 6 months)|The Young Center for Immigrant and Children’s Rights based at the University of Chicago Law School was founded in 2004 to promote the best interests of unaccompanied immigrant children according to state federal and international law With this award the Young Center convenes leaders of child welfare immigrants’ rights and juvenile justice organizations to build strategies to respond to legislative and administrative threats to child protection in the United States The group will develop action plans in each of the three spheres of child protection and work collectively to produce a cross-disciplinary multi-issue national network that responds with a unified voice to policies and proposals that would harm children        
Young Center for Immigrant Children's Rights|20000|2017|(Duration 4 months)|The Young Center for Immigrant and Children’s Rights based at the University of Chicago Law School was founded in 2004 to promote the best interests of unaccompanied immigrant children according to state federal and international law With this award the Young Center convenes leaders of child welfare immigrants’ rights and juvenile justice organizations to build strategies to respond to legislative and administrative threats to child protection in the United States The group will develop action plans in each of the three spheres of child protection and work collectively to produce a cross-disciplinary multi-issue national network that responds with a unified voice to policies and proposals that would harm children        
Young Chicago Authors|50000|2017|(Duration 1 year)|Founded in 1991 Young Chicago Authors provides opportunities and mentorship to teens who are interested in creative writing Working in both school and after-school settings Young Chicago Authors cultivates youth voices through writing publication and performance education This International Connections Fund award pairs Chicago-based writers with those in the United Kingdom to identify international Hip-hop poets document their work and produce an anthology        
Zephyr Dance Ensemble|12000|2017|(Duration 1 year)|
2nd Story|10000|2016|(Duration 2 years)|
3Arts, Inc.|28000|2016|(Duration 1 year)|
About Face Theatre Collective|40000|2016|(Duration 1 year)|
About Face Theatre Collective|1000|2016|(Duration 1 year)|
Aerial Dance Chicago|6000|2016|(Duration 2 years)|
African American Arts Alliance|6000|2016|(Duration 2 years)|
Aguijon Theater Company|10000|2016|(Duration 2 years)|
Akvavit Theatre|5000|2016|(Duration 2 years)|
Albany Park Theater Project|50000|2016|(Duration 2 years)|Albany Park Theater Project founded in 1997 is a multi-ethnic youth theater ensemble that develops original plays about social justice issues based on the life experiences of its participants and their communities The ensemble members live in Albany Park a diverse community on Chicago’s northwest side and trace their roots to more than 30 countries With this International Connections Fund award Albany Park Theater Project collaborates with a theater in the United Kingdom to examine the youth response to two national elections in 2016 with significant societal implications specifically the “Brexit” vote in the United Kingdom and the presidential election in the United States Award funds will be used to support travel lodging stipends supplies programs and events
Albany Park Theater Project|35000|2016|(Duration 1 year)|
American Bar Association Fund for Justice and Education|37000|2016|(Duration 1 year)|The American Bar Association Fund for Justice and Education supports the public service and educational programs of the American Bar Association (ABA) With over 400000 members the ABA is the voice of the legal profession in the United States This award enables the ABA Center for Innovation to support hurricane and flood victims through the expansion of FloodProof a web-based tool and application to help secure housing title and other critical documentation needed to receive federal state and local relief and compensation        
American Blues Theater|28000|2016|(Duration 1 year)|
American Theater Company|40000|2016|(Duration 1 year)|
Anima - Young Singers of Greater Chicago|25000|2016|(Duration 1 year)|
Antibody Dance|5000|2016|(Duration 2 years)|
archi-Treasures|10000|2016|(Duration 1 year)|
A Red Orchid Theatre|18000|2016|(Duration 2 years)|
ArtCore|300000|2016|(Duration 3 years)|ArtCore is a collaborative program designed by three Chicago arts service organizations: Arts and Business Council of Chicago which builds the relationship between the arts and business sectors in Chicago; Audience Architects which promotes and supports the development of Chicago’s nonprofit dance companies; and the Chicago Cultural Alliance a membership organization for Chicago’s cultural nonprofits that offers workshops programs and city-level advocacy on behalf of the sector The organizations share office space and ArtCore manages the financial and certain administrative functions of the three participating organizations This structure reduces overhead expenses for the partners and creates efficiencies by assigning its non-programmatic functions to shared staff ArtCore facilitates program development by fostering relationships between the three entities enhancing opportunities for innovation and joint programming        
Artemisia, A Chicago Theatre|6000|2016|(Duration 1 year)|
Artistic Home Acting Ensemble|15000|2016|(Duration 2 years)|
Arts Alliance Illinois|35000|2016|(Duration 1 year)|
Arts & Business Council of Chicago|35000|2016|(Duration 1 year)|
Art Works Projects for Human Rights|150000|2016|(Duration 1 year)|Chicago-based ART WORKS Project for Human Rights (ARTWORKS) uses the Arts to raise awareness of and educate the public about significant human rights issues ARTWORKS agenda includes projects exposing genocide wartime sexual violence women’s rights famine child labor and human trafficking ethnic cleansing and tyranny It selects topics that receive the least coverage in mainstream media yet are the most abusive for victims This award will assist ARTWORKS with post-production costs screenings for a global audience as well as print and digital campaigns to promote the film The Prosecutors a feature-length documentary that focuses on three prosecutors from the Democratic Republic of Congo Bosnia and Herzegovina and Colombia fighting for justice for victims of sexual violence        
Asian Improv aRts Midwest|18000|2016|(Duration 2 years)|
AstonRep Theatre Company|3000|2016|(Duration 2 years)|
Audible Odyssey|3000|2016|(Duration 1 year)|
Barrel of Monkeys|20000|2016|(Duration 2 years)|
Bella Voce|5000|2016|(Duration 1 year)|
Beverly Arts Center|40000|2016|(Duration 1 year)|
Blair Thomas & Co. |11000|2016|(Duration 2 years)|
Bohemian Theatre Ensemble|8000|2016|(Duration 1 year)|
Bronzeville Children's Museum|18000|2016|(Duration 2 years)|
Brown Paper Box Co.|3000|2016|(Duration 1 year)|
Business and Professional People for the Public Interest|750000|2016|(Duration 2 years)|Business and Professional People for the Public Interest (BPI) has served the Chicago region as an independent public interest law and policy center for nearly 50 years  Since the launch of its Justice Reform program in 2014 BPI has built substantial subject matter expertise through its work with the Mayor’s Police Accountability Task Force and Grassroots Alliance on Police Accountability its work on bail reform and justice reinvestment and its prior partnership with the Illinois Department of Juvenile Justice to help develop and implement a strategic plan This award enables BPI to advance policing reform in Chicago and to continue to support broader justice reform efforts in Chicago Cook County and Illinois with a focus on expanding alternatives to incarceration and improving reentry outcomes        
Cedille Chicago|32000|2016|(Duration 1 year)|
Chicago a cappella|20000|2016|(Duration 2 years)|
Chicago Artists Coalition|34000|2016|(Duration 1 year)|
Chicago Artists' Coalition|150000|2016|(Duration 2 years)|The Chicago Artists Coalition develops and promotes entrepreneurship in artists and creative individuals through its educational programs residency programs cultivation programs and its Chicago Artists Resource website Whether professionals or hobbyists artists can access its core programs which are: a series of professional development workshops trainings and consultations on topics such as grantwriting finance and marketing; two year-long residency initiatives that produce exhibitions; the Collectors Circle a special membership and event series that cultivates emerging and established collectors; and special collaborations with businesses and other organizations to support commissions and other opportunities with artists The Coalition began operating the Chicago Artists Resource website in 2012 The website is an online arts community that provides creative individuals access to artistic and income-generating opportunities In 2015 the site had more than 550000 unique visitors and more than one million visits The website features professional development modules in the form of video tutorials and articles along with artist interviews examples of successful projects showings and events auditions and job listings This award will provide renewed support to the Coalition as it refines the website’s content structure and business model to ensure that it remains an important virtual resource and online gathering place for creative individuals Funds will be used over the next two years to further integrate the website into the core programs of the Coalition and to support activities that test new strategies for content development audience building and financial sustainability        
Chicago Children's Theatre|35000|2016|(Duration 1 year)|
Chicago Chorale|7000|2016|(Duration 3 years)|
Chicago Collections Consortium|14000|2016|(Duration 2 years)|
Chicago Community Foundation|75000|2016|(Duration 1 year)|Founded in 1915 the Chicago Community Trust and Affiliates was established by local business leaders to support the residents of Chicago with grants to arts social service education and community organizations The Chicago Community Foundation which is the corporate entity of the Trust manages donor-advised funds The Chicago Police Reform Consent Decree Public Engagement Fund is a donor-advised fund established by a number of local donors in December of 2017 to support the work of the Illinois Attorney General in her effort to engage Chicago's public around the consent decree of the Chicago Police Department Through the creation of a website set of communications activities and focus groups and surveys the award enables the Attorney General to explain to the public what is being done through the consent decree and why; receive input from the public including law enforcement officers; and develop on-going relationships to inform and improve the drafting and enforcement of the ultimate agreement The imagined process aims to create for residents a more legitimate community supported and lasting agreement to ensure reform for the Chicago Police Department        
Chicago Community Foundation|300000|2016|(Duration 1 year)|Founded in 1915 the Chicago Community Trust and Affiliates was established by local business leaders to support the residents of Chicago with grants to arts social service education and community organizations The Chicago Community Foundation which is the corporate entity of the Trust manages donor-advised funds The Chicago Police Reform Consent Decree Public Engagement Fund is a donor-advised fund established by a number of local donors in December of 2017 to support the work of the Illinois Attorney General in her effort to engage Chicago's public around the consent decree of the Chicago Police Department Through the creation of a website set of communications activities and focus groups and surveys the award enables the Attorney General to explain to the public what is being done through the consent decree and why; receive input from the public including law enforcement officers; and develop on-going relationships to inform and improve the drafting and enforcement of the ultimate agreement The imagined process aims to create for residents a more legitimate community supported and lasting agreement to ensure reform for the Chicago Police Department        
Chicago Community Foundation|100000|2016|(Duration 4 months)|Founded in 1915 the Chicago Community Trust and Affiliates was established by local business leaders to support the residents of Chicago with grants to arts social service education and community organizations The Chicago Community Foundation which is the corporate entity of the Trust manages donor-advised funds The Chicago Police Reform Consent Decree Public Engagement Fund is a donor-advised fund established by a number of local donors in December of 2017 to support the work of the Illinois Attorney General in her effort to engage Chicago's public around the consent decree of the Chicago Police Department Through the creation of a website set of communications activities and focus groups and surveys the award enables the Attorney General to explain to the public what is being done through the consent decree and why; receive input from the public including law enforcement officers; and develop on-going relationships to inform and improve the drafting and enforcement of the ultimate agreement The imagined process aims to create for residents a more legitimate community supported and lasting agreement to ensure reform for the Chicago Police Department        
Chicago Community Foundation|50000|2016|(Duration 1 year)|Founded in 1915 the Chicago Community Trust and Affiliates was established by local business leaders to support the residents of Chicago with grants to arts social service education and community organizations The Chicago Community Foundation which is the corporate entity of the Trust manages donor-advised funds The Chicago Police Reform Consent Decree Public Engagement Fund is a donor-advised fund established by a number of local donors in December of 2017 to support the work of the Illinois Attorney General in her effort to engage Chicago's public around the consent decree of the Chicago Police Department Through the creation of a website set of communications activities and focus groups and surveys the award enables the Attorney General to explain to the public what is being done through the consent decree and why; receive input from the public including law enforcement officers; and develop on-going relationships to inform and improve the drafting and enforcement of the ultimate agreement The imagined process aims to create for residents a more legitimate community supported and lasting agreement to ensure reform for the Chicago Police Department        
Chicago Community Foundation|2000000|2016|(Duration 1 year, 5 months)|Founded in 1915 the Chicago Community Trust and Affiliates was established by local business leaders to support the residents of Chicago with grants to arts social service education and community organizations The Chicago Community Foundation which is the corporate entity of the Trust manages donor-advised funds The Chicago Police Reform Consent Decree Public Engagement Fund is a donor-advised fund established by a number of local donors in December of 2017 to support the work of the Illinois Attorney General in her effort to engage Chicago's public around the consent decree of the Chicago Police Department Through the creation of a website set of communications activities and focus groups and surveys the award enables the Attorney General to explain to the public what is being done through the consent decree and why; receive input from the public including law enforcement officers; and develop on-going relationships to inform and improve the drafting and enforcement of the ultimate agreement The imagined process aims to create for residents a more legitimate community supported and lasting agreement to ensure reform for the Chicago Police Department        
Chicago Community Loan Fund|1400000|2016|(Duration 2 years, 8 months)|A loan to help launch the Chicago TREND initiative to encourage commercial development in low and moderate income communities of Chicago        
Chicago Community Loan Fund|5000000|2016|(Duration 12 years)|A loan to help launch the Chicago TREND initiative to encourage commercial development in low and moderate income communities of Chicago        
Chicago Community Trust|1350000|2016|(Duration 3 years)|Founded in 1915 the Chicago Community Trust and Affiliates (Trust) was established by local business leaders to support the residents of Chicago with grants to arts social service education and community organizations A program of the Trust ADA25 Advancing Leadership (ADA25) is designed to fully engage individuals with disabilities in civic life by encouraging service in elected and appointed positions on boards and in other roles that advance equal opportunity With this award ADA25 pilots two new initiatives First it offers training in board service and matches emerging leaders with disabilities to organizations where they can serve Second it commissions a review of the hundreds of public sector positions in the greater Chicago metropolitan area such that ADA25 can design programs to ensure its members are eligible to serve in these roles        
Chicago Composers Orchestra|5000|2016|(Duration 1 year)|
Chicago Council on Global Affairs|650000|2016|(Duration 2 years)|The Chicago Council on Global Affairs founded in 1922 is one of the oldest and most prominent international affairs organizations in the United States A project of the Chicago Council Black Chicago Tomorrow envisions a vibrant African-American community in Chicago that benefits from and contributes to the region’s economy and society Black Chicago Tomorrow draws on a board of civic leaders and industry executives to steer economic development initiatives job creation and business growth in low-income African-American communities With this award Black Chicago Tomorrow collaborates with community organizations in the south side neighborhood of Auburn Gresham to advance locally-developed business development plans        
Chicago Dance Crash|8000|2016|(Duration 2 years)|
Chicago Dancemakers Forum |12000|2016|(Duration 2 years)|
Chicago Danztheatre Ensemble|8000|2016|(Duration 2 years)|
Chicago Dramatists|20000|2016|(Duration 1 year)|
Chicago Film Archives|50000|2016|(Duration 2 years)|Originally established in 2003 to preserve the film collection of the Chicago Public Library the Chicago Film Archives is a regional institution committed to the acquisition preservation study and exhibition of films that reflect the heritage and character of the Midwest It now holds 27000 films audio and video archivesWith this International Connections Fund Award the Chicago Film Archive exchanges digitized film footage with an Italian film archive and commissions two artists from each nation to each produce a silent video piece with footage from the partner country Musicians from each nation then exchange the four videos with Italians scoring the US-produced pieces and vice versa Completed videos are screened in each nation with the musical scores performed live followed by audience discussions with the filmmakers and musicians Award funds support direct project expenses: travel accommodations artist fees and performance costs This is the Chicago Film Archives first International Connections Fund award        
Chicago Film Archives|18000|2016|(Duration 2 years)|
Chicago Filmmakers|30000|2016|(Duration 1 year)|
Chicago Folks Operetta|7000|2016|(Duration 2 years)|
Chicago Human Rhythm Project|25000|2016|(Duration 5 months)|The Chicago Human Rhythm Project presents preserves and promotes the American art of tap dance and contemporary rhythmic expression (ie hip hop flamenco) through concerts educational forums classes and community outreach programs This grant provides project support for a collaboration with the Museum of Contemporary Art Chicago and the Chicago Humanities Festival (both MacArthur grantees) to present MacArthur Fellow Michelle Dorrance Nicholas Young and Dorrance Dance at the MCA’s Edlis Neeson Theater in four performances of ETM Double Down a critically-acclaimed synthesis of percussive dance musical performance and new technology These performances are part of a series of activities related to the 35th anniversary of the MacArthur Fellows program        
Chicago Human Rhythm Project|45000|2016|(Duration 1 year)|
Chicago Independent Radio Project|12000|2016|(Duration 3 years)|
Chicago International Movies and Music Festival|11000|2016|(Duration 3 years)|
Chicago Jazz Philharmonic|25000|2016|(Duration 1 year)|
Chicago Latino Theater Alliance|750000|2016|(Duration 3 years)|The Chicago Latino Theater Alliance is a new organization that strengthens the infrastructure for Latino writers and actors by programming and supporting an annual Latino Theater Festival which features Chicago writers and performers as well as artists from around the country and world The Alliance is in the process of acquiring its own physical space which will become a home to Chicago’s existing Latino performing artists and incubate new Latino artists and companies Award funds support activities related to the theater festival space and staffing        
Chicago Moving Company|10000|2016|(Duration 2 years)|
Chicago Philharmonic Society|50000|2016|(Duration 2 years, 2 months)|The Chicago Philharmonic Society presents symphonic and chamber music concerts at venues throughout Chicago More than 200 of Chicago’s highest-level classical musicians are part of the Society Since 2012 it has served as the official orchestra for the Joffrey Ballet and has relationships with Ravinia Chicago Opera Theater American Ballet Theater and the artist Joshua Bell It is now a resident company at Chicago’s Harris Theater In addition to its concerts it has outreach programs to connect Chicago youth to classical music and provides performance opportunities for members of the community This award supports Chicago Philharmonic’s exchange with PolandAs part of the exchange the Chicago Philharmonic travels to Poland to share works from living classical composers (including a number from Chicago) connect with Polish musicians and students and deepen their knowledge about Polish music and culture The trip to Poland provides context for the Chicago Philharmonic’s inaugural Polish Music Festival which takes place in Chicago in 2018 The Philharmonic will invite a number of musicians and soloists from Poland to participate in the three-day festival This affords Chicago audiences the opportunity to hear the artistry of the Polish musicians in genres ranging from classical to jazz Award funds will support direct project expenses such as: travel performance marketing and communication and costs related to venues This award is recommended as part of the International Connections Fund        
Chicago Public Art Group|20000|2016|(Duration 2 years)|
Chicago Public Media|625000|2016|(Duration 5 years)|Chicago Public Media established by the Chicago Board of Education in 1943 is a community-supported public service broadcasting institution Its primary function is to operate the public radio station WBEZ WBEZ produces its own original content such as the popular show Wait WaitDon’t Tell Me! a weekly news quiz and Curious City which investigates listeners’ questions about the city of Chicago It also serves as the NPR provider in Chicago In addition to radio programs Chicago Public Media uses a broad range of media platforms to serve and connect audiences including websites social media podcasts and mobile applications for on-demand streaming Via radio Chicago Public Media reaches 600000 people each day within a 100-mile radius of downtown Chicago including northern Illinois northwest Indiana southeast Wisconsin and southwest Michigan It reaches additional audiences online (45000 per month) and through its mobile apps (1100 per month) This award recommends renewed general operating support to Chicago Public Media        
Chicago Repertory Ballet|4000|2016|(Duration 1 year)|
Chicago West Community Music Center|50000|2016|(Duration 1 year, 2 months)|The Chicago West Community Music Center was established in 1999 to provide arts education and training for students in early elementary school through high school on Chicago’s west side and in the western suburbs Chicago West teaches music lessons music theory improvisation and the business aspects of music from its base at the Golden Dome Field House in Garfield Park It conducts outreach through Chicago Public schools reaching approximately 900 students each year With this International Connections Fund award Chicago West participates in a musical cultural exchange with an organization that specializes in providing musical instruction to the local community in Shanghai China Participants from Chicago teach Chinese musicians about the music of Chicago including Blues Jazz and Gospel while the Chinese students teach Chicagoans the traditional music of Shanghai Both organizations offer music lessons to youth from low-income families By including children from Chicago’s underserved neighborhoods this cultural exchange will also expose Chicago youth to Shanghai’s rich culture This is Chicago West’s first International Connections Fund award        
Chicago West Community Music Center|18000|2016|(Duration 2 years)|
Chicago Youth Boxing Club|50000|2016|(Duration 1 year)|Chicago Youth Boxing Club (CYBC) is focused on giving youth a constructive healthy alternative to gang and drug activity while also building the life skills necessary to pursue a positive future for themselves and their communities CYBC offers three interconnected programs that support youth and community need in Little Village and North Lawndale: (1) access to health education programs and green spaces; (2) access to safe spaces for recreational purposes and social emotional services; and (3) comprehensive academic support and college preparation support CYBC intends to utilize award funds to expand its student academic support center particularly its college and career readiness program This program is focused on college visits application assistance and resume development In addition it hopes to use funds to further develop the parent club to encourage greater parental involvement        
Chicago Youth Symphony Orchestras|35000|2016|(Duration 1 year)|
Children's Home and Aid Society|365000|2016|(Duration 1 year, 8 months)|Founded in 1883 Children’s Home and Aid Society (CHA) delivers over 70 social service programs throughout 40 Illinois counties to nearly 40000 children and families each year In Chicago’s Englewood neighborhood it offers early childhood care family counseling behavioral health services youth mentoring and foster care With this award CHA expands the training for its staff members in the areas of youth mentoring parent child therapy and workforce development It also upgrades technology to better track data and client outcomes from its youth mentoring services Finally it makes improvements to its physical space for therapy and group coaching to Englewood youth These activities will enhance CHA’s programming across multiple programs in Englewood and inform its work in other parts of Chicago and the state of Illinois        
Chinese Fine Arts Society|8000|2016|(Duration 1 year)|
City Lit Theater Company|8000|2016|(Duration 1 year)|
City of Chicago|158000|2016|(Duration 2 years)|The City of Chicago is the third largest city by population in the United States regularly providing public services for over two-and-a-half million residents Since the release in late 2015 of a video depicting a Chicago Police Department officer shooting a teenager the city has been embroiled in a policing crisis while simultaneously experiencing levels of gun violence unseen since the early 1990s This award supports the Office of the Mayor of Chicago in responding to the dual crises of police legitimacy and violence by (1) facilitating the hiring two senior level staff to focus on implementing reforms recommended by the City's Police Accountability Task Force and (2) convening an advisory group with national experts to advise the City on police reform with a particular emphasis on developing a new system of community policing 
Civic Consulting Alliance|200000|2016|(Duration 6 months)|The Civic Consulting Alliance founded by the Commercial Club of Chicago fields pro-bono teams of business experts and government leaders to improve public administration and services in and for the City of Chicago and the surrounding region This grant supports Phase II of the South Suburban Economic Growth Initiative to develop a comprehensive economic growth plan and strategy for Chicago’s south suburbs a mixed industrial and residential area that forms part of the bi-state (Illinois and Indiana) Calumet industrial region The Phase I planning confirmed the region’s continuing strengths as a transportation distribution and logistics hub and its continuing importance as a metals manufacturing cluster Phase I also confirmed the importance of the area's biodiverse natural environment to the Midwest and identified the active network of organizations and individuals working to improve economic opportunity Phase II entails ongoing planning and program development with a four-pronged focus: enhancing innovation in larger firms with growth potential; improving performance of small and medium-sized businesses with regional markets and for export; upgrading residents’ skills to better align with emerging job opportunities; and strategically enhancing housing and quality of life amenities in the area’s diverse communities        
Civic Consulting Alliance|90000|2016|(Duration 6 months)|The Civic Consulting Alliance founded by the Commercial Club of Chicago fields pro-bono teams of business experts and government leaders to improve public administration and services in and for the City of Chicago and the surrounding region This grant supports Phase II of the South Suburban Economic Growth Initiative to develop a comprehensive economic growth plan and strategy for Chicago’s south suburbs a mixed industrial and residential area that forms part of the bi-state (Illinois and Indiana) Calumet industrial region The Phase I planning confirmed the region’s continuing strengths as a transportation distribution and logistics hub and its continuing importance as a metals manufacturing cluster Phase I also confirmed the importance of the area's biodiverse natural environment to the Midwest and identified the active network of organizations and individuals working to improve economic opportunity Phase II entails ongoing planning and program development with a four-pronged focus: enhancing innovation in larger firms with growth potential; improving performance of small and medium-sized businesses with regional markets and for export; upgrading residents’ skills to better align with emerging job opportunities; and strategically enhancing housing and quality of life amenities in the area’s diverse communities        
Civic Federation|650000|2016|(Duration 2 years)|Founded in 1894 by a group of prominent Chicago citizens that included Jane Addams and Bertha Palmer the Civic Federation is a nonprofit nonpartisan government research organization that provides analysis and recommendations on government finance issues for the Chicago region and the State of Illinois Its members include business and professional leaders from a wide range of Chicago area corporations professional service firms and institutions In 2008 with funding from the Foundation the Civic Federation established the Institute for Illinois’ Fiscal Sustainability (the Institute) to provide independent objective continuing analysis of finance and budget issues in Illinois The Institute has developed into an influential and highly valued resource for policymakers and the media while also educating the general public and nonprofits about the state’s financial challenges and their impact on the future The award provides operating support for the Institute to continue to provide timely analysis of budget and tax policies in Illinois Cook County and the City of Chicago        
Civitas Ensemble|11000|2016|(Duration 3 years)|
Clinard Dance Theatre|9000|2016|(Duration 2 years)|
Cock and Bull Theatre|4000|2016|(Duration 1 year)|
Collaboraction Theatre Company|15000|2016|(Duration 1 year)|
Collaborative Arts Institute of Chicago|8000|2016|(Duration 2 years)|
Community Film Workshop of Chicago|9000|2016|(Duration 2 years)|
Concert Dance, Inc.|4000|2016|(Duration 2 years)|
Congo Square Theatre Company|16000|2016|(Duration 2 years)|
Corn Productions|7000|2016|(Duration 1 year)|
Curious Theatre Branch|10000|2016|(Duration 2 years)|
Dance in the Parks|3000|2016|(Duration 2 years)|
DanceWorks Chicago, Inc.|16000|2016|(Duration 2 years)|
Dead Writers Theatre Collective, Inc.|8000|2016|(Duration 1 year)|
Deeply Rooted Productions|19000|2016|(Duration 2 years)|
Deeply Rooted Productions|50000|2016|(Duration 2 years)|Deeply Rooted Productions is a contemporary dance company that combines modern classical and African-American traditions It is Chicago’s only major contemporary dance company whose work is immersed in the African-American experience The company offers professional-level training programs that impact more than 60 emerging and practicing dancers yearly The company also conducts community outreach through workshops lecture demonstrations and training programs reaching more than 4500 community members each year The World Indumba Project connects artists from Chicago-based Deeply Rooted with a theater collaborative  in Johannesburg South Africa and a dance art foundation in Sofia Bulgaria As part of this artistic exchange project Deeply Rooted and its South African contemporaries create a new work inspired by South African healing rituals called Indumba They share this work and their collective insights into the creative process with American and Bulgarian artists and audiences Award funds support direct project expenses: travel performance marketing and communication educational programming costs This is the second International Connections Fund award to Deeply Rooted Productions        
DePaul University|475000|2016|(Duration 1 year, 4 months)|
DePaul University College of Computing and Digital Media|125000|2016|(Duration 3 months)|DePaul University’s College of Computing and Digital Media (DePaul) is the home of the Digital Youth Network (DYN) an anchor project of MacArthur’s Digital Media and Learning (DML) initiative During its tenure as a grantee of the Foundation DYN founded the YOUmedia teen center in the Chicago Public Library and the Chicago Hive Learning Network In 2013 with Foundation support DYN designed and implemented the first Chicago Summer of Learning in partnership with the Office of Mayor Rahm Emanuel Since then the initiative has expanded to offer year-round programming through the Chicago City of Learning (CCOL) and over 200 organizations have participated and provided youth with learning experiences and the opportunity to earn digital badges This final award enables DYN to sustain the stewardship of CCOL and implement the initiative fully in 2017 and to begin broadening the base of financial support for these activities in 2018 and beyond        
Donda's House|50000|2016|(Duration 2 years, 2 months)|Donda’s House provides programming that combines creative arts such as music and fashion with business development marketing skills and event planning to young adults on the south side of Chicago Many of the people it serves are deeply impacted by the City of Chicago’s ongoing troubles related to police accountability and gun violence Donda’s House is serving as a convener of the first in what is expected to be a series of community-wide conversations aimed at beginning a healing process for Chicago’s citizens many of whom have experienced trauma as a result of violence Award funds support small group convenings stipends for therapists documentation staffing and communications activities        
Dropshift Dance|3000|2016|(Duration 1 year)|
DuSable Museum of African American History|50000|2016|(Duration 2 years)|The DuSable Museum of African-American History is the oldest and longest operating independent museum in the country devoted entirely to the collection documentation preservation study and dissemination of the history and culture of Africans and Americans of African descent The Museum which is located on Chicago Park District land on the city’s south side presents permanent and traveling exhibitions maintains a large archive and provides education and outreach programs at the Museum in schools and in communities It serves more than 100000 visitors each year  This exchange connects American and Dutch audiences through a play that highlights the lives of Anne Frank and Emmett Till and the common challenge of racial injustice faced by communities across the globe DuSable produced this play in 2015 DuSable and its partners in the Netherlands (where the Anne Frank house is located) present the play as an opportunity for local communities to examine the ways in which racial intolerance have affected the world over time by utilizing the historical connections highlighted in the play Award funds support direct project expenses: travel performance marketing and communication educational programming costs This is the DuSable Museum’s first International Connections Fund award        
Eclipse Theatre Company|8000|2016|(Duration 2 years)|
eighth blackbird|35000|2016|(Duration 1 year)|
Elastic Arts Foundation|12000|2016|(Duration 2 years)|
Elements Contemporary Ballet|8000|2016|(Duration 2 years)|
Ensemble Dal Niente|8000|2016|(Duration 3 years)|
Ensemble Espanol Spanish Dance Theater|25000|2016|(Duration 1 year)|
Erasing The Distance|11000|2016|(Duration 3 years)|
Esoteric Dance Project|3000|2016|(Duration 1 year)|
Every House Has a Door|7000|2016|(Duration 2 years)|
Experimental Sound Studio|18000|2016|(Duration 2 years)|
Facets Multimedia|50000|2016|(Duration 2 years)|Facets Multimedia preserves presents and distributes independent world and classic films It also educates children and adults about the film art form The organization operates several programs that serve 300000 people annually Among its offerings are Facets Cinémathèque a program of film screenings classes and discussions; Facets Vidéothèque a video rental and sales service; and the Chicago International Children’s Film FestivalThe United in Film Project pairs young women in Chicago Illinois with their counterparts in Lahore Pakistan to create a collection of documentary films reflective of their own respective cultures Guided by Facets and the collaborating Pakistani organization program participants work with filmmakers and oral historians to learn the basics of documentary practice investigative interviews and storytelling The resulting documentary film projects are presented at the film festivals in both Chicago and Lahore This is Facets second International Connections Fund award        
Facets Multimedia|300000|2016|(Duration 5 years)|Facets Multimedia preserves presents and distributes independent world and classic films It also educates children and adults about the film art form The organization operates several programs that serve 300000 people annually Among its offerings are Facets Cinémathèque a program of film screenings classes and discussions; Facets Vidéothèque a video rental and sales service; and the Chicago International Children’s Film FestivalThe United in Film Project pairs young women in Chicago Illinois with their counterparts in Lahore Pakistan to create a collection of documentary films reflective of their own respective cultures Guided by Facets and the collaborating Pakistani organization program participants work with filmmakers and oral historians to learn the basics of documentary practice investigative interviews and storytelling The resulting documentary film projects are presented at the film festivals in both Chicago and Lahore This is Facets second International Connections Fund award        
Field Museum|300000|2016|(Duration 2 years)|This grant inaugurates a new partnership between two recognized leaders in biodiversity research and conservation The Field Museum’s Keller Science Action Center translates scientific knowledge into conservation action and since 1999 has helped protect 23 million acres of wilderness in the tropical Andes Dr Walter Jetz director of Yale University’s Program in Spatial Biodiversity is the leading force behind one of the world's leading online platforms for biodiversity informatics (Map of Life) Together the Field Museum and Yale are empowering the park services and wildlife agencies of Peru Ecuador and Colombia to improve conservation actions by harnessing better information about biodiversity The online dashboards they are developing will provide park managers with demand-driven actionable biodiversity information and foster more accurate and efficient reporting of information to the global Convention on Biological Diversity and the public        
Fifth House Ensemble|20000|2016|(Duration 2 years)|
Filament Theatre Ensemble|6000|2016|(Duration 2 years)|
Filter Photo|8000|2016|(Duration 2 years)|
First Floor Theater|3000|2016|(Duration 1 year)|
Forefront Chicago|200000|2016|(Duration 2 years)|Forefront (formerly Donors Forum) is a Chicago-based membership organization that serves as a regional association of grantmakers and as an association of non-profit organizations It provides education and training advocacy and program management for grantmakers and non-profit organizations and works to increase funding for and talent development in the non-profit sector Forefront’s work is intended to build and support a vibrant social impact sector for all the people of Illinois Award funds will be used primarily for salaries        
Free Street Theater|17000|2016|(Duration 1 year)|
