305,Chicago Community Trust,"$8,000",2014,for support of direct assistance to persons needing emergency relief services
305,Chicago Community Trust,"$50,000",2014,for workforce development programming
306,Springboard Foundation,"$12,000",2013,general operating support
306,Springboard Foundation,"$15,000",2014,general operating support
306,Springboard Foundation,"$1,872",2014,"staff training in grant writing, program measurement"
307,Chicago Community Trust,"$75,000",2015,for the Linguistic Access to Primary Care program
308,Chicago Community Trust,"$30,000",2013,for the presentation of the Eye on India Festival in 2014
309,Chicago Community Trust,"$75,000",2014,for the Urban Farm Enterprise Pathways Project: Land Tenure
310,Chicago Community Trust,"$30,000",2014,for the Emerging Leader Fellowship awarded to Kate Palmer
311,Chicago Community Trust,"$25,000",2015,for the launch of the Artist Assembly program
312,Chicago Community Trust,"$5,000",2013,for general operating support
312,Chicago Community Trust,"$2,500",2014,for general operating support
313,Nuestro Futuro,"$20,000",2013,support a consultant�s work with classroom teachers for children ages 2 _ 5 years old in the Prevention Initiative classrooms
313,Nuestro Futuro,"$10,000",2014,to support Early Childhood Education
314,Chicago Community Trust,"$7,000",2013,for support of direct assistance to persons needing emergency relief services
314,Chicago Community Trust,"$7,000",2014,for support of direct assistance to persons needing emergency relief services
315,Chicago Community Trust,"$2,500",2014,for general operating support
316,Arts Work Fund,"$9,800",2014,For phase II of a marketing effort
316,Arts Work Fund,"$8,125",2013,To  create a research-informed brand position
316,Arts Work Fund,"$12,100",2015,Website and social media platform upgrade
316,Chicago Community Trust,"$15,000",2014,for participation in the SMART Growth Program
316,Chicago Community Trust,"$15,000",2013,participation in the SMART Growth Program
317,Chicago Community Trust,"$25,000",2013,for the expansion of the New Life Transitional Housing program
318,Chicago Community Trust,"$7,500",2013,for general operating support
318,Chicago Community Trust,"$5,000",2014,for general operating support
319,Chicago Community Trust,"$5,000",2013,for support of direct assistance to working mothers and their children
319,Chicago Community Trust,"$5,000",2014,for support of direct assistance to working mothers and their children
320,Lake County Community Foundation,"$2,000",2014,to support phase 2 of the ongoing community engagement initiative
321,Chicago Community Trust,"$45,000",2013,for the diverse public performance series in Summer 2014 in collaboration with High Concept Laboratory
322,Chicago Community Trust,"$12,500",2014,for general operating support
323,Chicago Community Trust,"$149,900",2014,for the Community Coalition to Promote Healthy Lifestyles
324,Chicago Community Trust,"$500,000",2014,"for the Land Access Pilot Project, a project of Food:Land:Opportunity _ Localizing the Chicago Foodshed"
325,Chicago Community Trust,"$50,000",2013,for the Wellness that Works Program
325,Chicago Community Trust,"$35,000",2014,for the Wellness that Works Program
326,Chicago Community Trust,"$50,000",2013,for the Access to Care for Seriously Ill Patients and Their Families program
326,Chicago Community Trust,"$50,000",2014,for the Increasing Access to Comprehensive End-of-Life Care program
326,Chicago Community Trust,"$50,000",2015,for the Increasing Access to Comprehensive End-of-Life Care program
327,Arts Work Fund,"$12,000",2014,For a strategic and business plan
327,Chicago Community Trust,"$20,000",2013,for three performances of CELEBRATION DANCES OF WEST AFRICA in underserved communities
328,Chicago Community Trust,"$10,000",2013,for the Chicago Housing Initiative
329,Chicago Community Trust,"$7,500",2013,for general operating support
329,Chicago Community Trust,"$7,500",2014,for general operating support
330,Chicago Community Trust,"$25,000",2013,for the Chi-Cal Rivers Fund
330,Chicago Community Trust,"$25,000",2013,for the Chi-Cal Rivers Fund
330,Chicago Community Trust,"$75,000",2014,for Year 2 of the Chi-Cal Rivers Fund
331,Chicago Community Trust,"$100,000",2014,for the Chicago Energy Benchmarking Initiative
332,Chicago Community Trust,"$25,000",2014,for the intensive hands-on automotive training with an emphasis on classic vehicle restoration
332,Springboard Foundation,"$7,500",2014,general operating support
333,Chicago Community Trust,"$300,000",2013,Support of research to be conducted by Sophie Dumont
334,Chicago Community Trust,"$40,000",2013,for leadership capacity-building programs for ethnic museums
334,Chicago Community Trust,"$30,000",2014,for outreach and training for ethnic arts organizations on providing and using data from the Illinois Cultural Data Project and CulturalIndicators.org
335,Chicago Community Trust,"$25,000",2013,for the West Humboldt Place development
336,Chicago Community Trust,"$2,500",2013,for general operating support
336,Chicago Community Trust,"$2,500",2014,for general operating support
337,Arts Work Fund,"$8,480",2013,To develop a touring model for Lifeline's KidsSeries
338,Chicago Community Trust,"$100,000",2013,for the Domestic Violence Outcome Measures Project
339,Lake County Community Foundation,"$20,000",2013,to establish a foreclosure mediation center to serve residents throughout Lake County
340,Chicago Community Trust,"$50,000",2013,for the C4/Heartland Health Home
340,Chicago Community Trust,"$150,000",2014,for the C4/Heartland Health Home Project
341,Chicago Community Trust,"$250,000",2015,for the UTEP teacher preparation program
342,Springboard Foundation,"$10,000",2014,general operating support
342,Springboard Foundation,"$5,000",2013,to expand the Skype-based mentoring program
343,Chicago Community Trust,"$175,000",2013,for CNC and Welding training
343,Chicago Community Trust,"$175,000",2014,for the metalworking training and placement programs
344,Springboard Foundation,"$10,000",2015,for general operating support
345,Lake County Community Foundation,"$6,000",2015,"cover expenses incurred through the School-Age program during the Waukegan School District 60 strike in October, 2014"
345,Lake County Community Foundation,"$15,000",2013,to support the organization�s efforts in meeting the increasing demand for services to the growing Latino community
346,Chicago Community Trust,"$75,000",2013,for the City�s One Summer Chicago Plus program
347,Chicago Community Trust,"$40,000",2014,for general operating support
347,Chicago Community Trust,"$50,000",2013,for training and promotion of low-wage restaurant workers
348,Chicago Community Trust,"$25,000",2014,"for the Together, Building a Just Economy conference in Chicago"
349,Chicago Community Trust,"$150,000",2015,"to record, share and preserve stories of diverse Chicago residents and highlight the 100-year legacy of the Trust, its grant recipients and donors as part of The Chicago Community Trust�s Centennial"
350,Chicago Community Trust,"$25,000",2013,for general operating support
350,Chicago Community Trust,"$12,500",2014,for general operating support
350,Chicago Community Trust,"$25,000",2015,for general operating support
351,Chicago Community Trust,"$90,000",2013,for the Community Health Worker Core Curriculum Initiative
352,Chicago Community Trust,"$25,000",2014,for its collaboration with Kalapriya to create and perform cross-cultural dance
353,Nuestro Futuro,"$5,000",2015,"for ""Know Your Rights"" Community Legal Education presentation"
353,Nuestro Futuro,"$9,800",2014,support of its capacity building project
354,Chicago Community Trust,"$25,000",2014,for its 40th anniversary event
354,Chicago Community Trust,"$10,000",2013,"for the Chicago African Americans in Philanthropy 2013 Handy L. Lindsey, Jr. Lecture Sponsorship"
354,Chicago Community Trust,"$5,000",2015,for the Chicago African Americans in Philanthropy annual program and awards ceremony
354,Chicago Community Trust,"$25,000",2013,for the Gaining Ground: Building Black Leadership Preliminary Research Project
354,Chicago Community Trust,"$25,000",2015,"for work with cultural funders and stakeholders to create an inventory, gap analysis, and framework related to data in the nonprofit, forprofit, public, and informal arts"
354,Chicago Community Trust,"$35,000",2014,for its services for non-profits and private philanthropy
354,Chicago Community Trust,"$60,000",2013,for services for non-profits and private philanthropy
354,Chicago Community Trust,"$105,000",2015,for the Transformation fund and general operating support
355,Arts Work Fund,"$9,000",2014,"To assess its current fundraising practices, identify how to improve overall revenue development"
356,Chicago Community Trust,"$25,000",2013,for the Illinois Clean Energy Jobs Census
357,Chicago Community Trust,"$20,000",2014,for participation in the SMART Growth Program
357,Chicago Community Trust,"$20,000",2013,participation in the SMART Growth Program
358,Chicago Community Trust,"$25,000",2013,for the Golden Apple Scholars 25th Anniversary Celebration
359,Chicago Community Trust,"$60,000",2013,for access to financing and technical assistance for community developers
359,Chicago Community Trust,"$60,000",2014,for access to financing and technical assistance for community developers
360,Chicago Community Trust,"$20,000",2014,for its collaboration with the Goodman Theatre to expand the Annual August Wilson Monologue Competition
361,Chicago Community Trust,"$25,000",2014,"for the 21st Annual Chicago Neighborhood Development Awards, and specifically, The Chicago Community Trust Outstanding Community Strategy of the Year award"
361,Chicago Community Trust,"$100,000",2014,for Healthy Communities
361,Chicago Community Trust,"$30,000",2013,"for the 20th Annual Chicago Neighborhood Development Awards, and specifically, The Chicago Community Trust Outstanding Community Strategy of the Year award"
361,Chicago Community Trust,"$50,000",2013,for the Neighborhood Safety Initiative in North Lawndale
362,Chicago Community Trust,"$71,000",2013,for the Affordable Community Energy Project
362,Chicago Community Trust,"$75,000",2014,for year 2 of the Affordable Community Energy Project
363,Chicago Community Trust,"$25,000",2015,for a community conversation Independent Sector will host in Chicaog
363,Chicago Community Trust,"$15,000",2013,for general operating support
363,Chicago Community Trust,"$15,000",2014,for general operating support
363,Chicago Community Trust,"$17,500",2015,for general operating support
363,Chicago Community Trust,"$5,000",2013,"for the ""Stop the Assault on the Charitable Deduction"" campaign"
363,Chicago Community Trust,"$25,000",2013,"for the dissemination of the findings in its advocacy study, Beyond the Cause: The Art and Science of Advocacy"
364,Chicago Community Trust,"$50,000",2014,in support of the Calumet Green Manufacturing Partnership and the completion of the Green Jobs Innovation Fund Initiative in Chicagoland.
364,Chicago Community Trust,"$75,000",2014,for the workforce development programming in the Calumet region
365,The Community Foundation of Will County,"$13,500",2014,computers and printers  needed for training for GED testing
365,The Community Foundation of Will County,"$6,000",2013,to partially fund a computer lab for online GED testing
366,Chicago Community Trust,"$75,000",2013,for the City�s One Summer Chicago Plus program
367,Chicago Community Trust,"$30,000",2014,for participation in the SMART Growth Program
367,Chicago Community Trust,"$30,000",2013,participation in the SMART Growth Program
368,Chicago Community Trust,"$20,000",2015,"Leadership Assembly and Regional Conference ""The Americas Challenges and Opportunities Across Borders"" to be held in Chicago"
369,Springboard Foundation,"$5,000",2013,general operating support
369,Springboard Foundation,"$3,500",2013,provide executive coaching to new executive director
370,Chicago Community Trust,"$4,000",2014,for support of direct assistance to persons needing emergency relief services
370,Chicago Community Trust,"$35,000",2015,for the Daytime Support Center
371,Arts Work Fund,"$8,000",2013,To further its marketing efforts through a video campaign and website program
371,Chicago Community Trust,"$25,000",2014,for participation in the SMART Growth Program
371,Chicago Community Trust,"$25,000",2013,participation in the SMART Growth Program
372,Chicago Community Trust,"$270,000",2014,for a collaborative project with Chicago Public Schools to support language and literacy development of students in elementary and secondary schools in two networks
372,Chicago Community Trust,"$299,165",2013,for professional development in three CPS high schools and three elementary schools as well as their network leaders focused on strengthening  language development and academic literacy for all students
373,The Young Leaders Fund,"$3,430",2014,programs as outlined in the proposal submitted to The Young Leaders Fund
374,Chicago Community Trust,"$2,500",2013,for general operating support
374,Chicago Community Trust,"$40,000",2013,for the development of its ReStore enterprise
375,Springboard Foundation,"$5,000",2015,"balance of annual grant for raising an additional $5,000 per grant agreement"
375,Springboard Foundation,"$5,000",2014,general operating support
376,Chicago Community Trust,"$55,000",2013,for technical assistance to the homeless continuum of care
376,Chicago Community Trust,"$55,000",2014,for technical assistance to the homeless continuum of care
376,Chicago Community Trust,"$50,000",2015,for the Ending Homelessness through Infrastructure and Innovations program
377,Chicago Community Trust,"$2,500",2014,for its Fall 2013 awards event
378,Chicago Community Trust,"$10,000",2013,for the Keep Chicago Renting and Chicago Housing Initiatives campaigns
378,Chicago Community Trust,"$10,000",2014,for involvement with the Keep Chicago Renting and Chicago Housing Initiatives campaigns
378,Chicago Community Trust,"$10,000",2013,for outreach activities related to the Cook County Mortgage Foreclosure Mediation Program Community Outreach
378,Chicago Community Trust,"$17,500",2014,for outreach activities related to the Cook County Mortgage Foreclosure Mediation Program Community Outreach
378,Chicago Community Trust,"$38,000",2014,for outreach activities related to the Cook County Mortgage Foreclosure Mediation Program Community Outreach
379,Chicago Community Trust,"$25,000",2015,"to conduct a baseline study on community engagement, attitudes and behaviors relative to the 606 Trail"
379,Chicago Community Trust,"$100,000",2013,for CLOCC:  Aligning Obesity Prevention Initiatives in Chicago
379,Chicago Community Trust,"$100,000",2013,for the Accelerating Progress in Childhood Obesity Prevention program
379,Chicago Community Trust,"$100,000",2014,for the Consortium to Lower Obesity in Chicago Children (CLOCC) initiative:  Aligning Obesity Prevention Initiatives in Chicago
379,Chicago Community Trust,"$100,000",2014,for the Growing Healthy Funders Network
380,Chicago Community Trust,"$5,000",2013,for general operating support
380,Chicago Community Trust,"$5,000",2014,for general operating support
381,Arts Work Fund,"$12,750",2013,An earned income analysis and business model development.
381,Arts Work Fund,"$14,000",2014,"For board development, to establish a more effective governance structure"
382,Arts Work Fund,"$8,000",2013,To communicate the organization�s new name
382,Chicago Community Trust,"$40,000",2014,for participation in the SMART Growth Program
382,Chicago Community Trust,"$40,000",2013,participation in the SMART Growth Program
383,Chicago Community Trust,"$65,000",2013,for advocacy for community reentry programs
383,Chicago Community Trust,"$65,000",2014,for advocacy for ex-offenders in employment
383,Chicago Community Trust,"$75,000",2014,for IT training collaboration for ex-offenders
383,Chicago Community Trust,"$230,000",2013,for training and placement of ex-offenders in metalworking jobs
384,Arts Work Fund,"$10,000",2014,To develop a rebranding plan
385,Lake County Community Foundation,"$25,000",2014,to hire Leading Healthy Futures to complete the needs assessment and feasibility studies to determine the value in establishing a collaborative network of human service providers working to address issues related to multiple facets of human abuse.
386,Chicago Community Trust,"$25,000",2013,for the Latino Music Festival
387,Chicago Community Trust,"$2,500",2014,for general operating support
387,Chicago Community Trust,"$30,000",2014,for The Red Kite Touring Project to reach more children with autism in diverse geographic locations
388,Chicago Community Trust,"$150,000",2013,for a collaboration with the Cook County State�s Attorney to defer prosecution of mentally ill offenders
388,Chicago Community Trust,"$125,000",2014,for work with the Cook County State�s Attorney on prosecution diversion
389,Chicago Community Trust,"$130,000",2014,for Expunge.io Plus
390,Chicago Community Trust,"$24,000",2013,for a merger with Park Lawn and Good Shepherd
391,Arts Work Fund,"$7,000",2013,To develop a new website
392,Chicago Community Trust,"$40,000",2013,for general operating support
393,Chicago Community Trust,"$50,000",2013,for the One More Night series
394,Arts Work Fund,"$10,000",2014,To explore earned revenue options
394,Chicago Community Trust,"$65,000",2013,for The Chicago Community Trust Young Jazz Lions Stage at the 2013 Chicago Jazz Fest
394,Chicago Community Trust,"$60,000",2014,for The Chicago Community Trust Young Jazz Lions Stage at the 2014 Chicago Jazz Fest
395,Chicago Community Trust,"$100,000",2013,for the renewables market development component of the Community Environmental Solutions project
395,Chicago Community Trust,"$100,000",2014,for the Solar Development Accelerator Project
396,Chicago Community Trust,"$85,000",2014,for AgeOptions: MMW Affordable Care Act Education and Outreach
396,Chicago Community Trust,"$85,000",2013,for MMW Affordable Care Act Education and Outreach
397,Chicago Community Trust,"$5,000",2013,"for the Leaders' Luncheon on Education held on February 13, 2013 in Chicago"
398,Chicago Community Trust,"$75,000",2013,for the Improving Access to Care for the Uninsured and Underserved Program
399,Chicago Community Trust,"$110,000",2015,for the Empowerment-based Health Literacy: Building Community Capacity for Healthcare Access and Usage program
400,Chicago Community Trust,"$2,500",2013,for the 2013 Non-Profit Professional Award program
400,Chicago Community Trust,"$2,500",2014,for the 2013 Non-Profit Professional Award program
401,Chicago Community Trust,"$35,000",2013,for the development of back office collaborative opportunities
401,Chicago Community Trust,"$85,000",2013,for the Promoting Successful Health Care Reform for People with HIV in Illinois program
401,Chicago Community Trust,"$80,000",2014,for the Promoting Successful Health Care Reform for People with HIV in Illinois program
402,Chicago Community Trust,"$35,000",2014,for participation in the Arts Infusion Initiative at Rudy Lozano Leadership Academy Alternative High School
402,Chicago Community Trust,"$35,000",2013,for the Arts Infusion Initiative at Rudy Lozano Leadership Academy Alternative High School
403,Chicago Community Trust,"$20,000",2013,for the On Track Program
403,Chicago Community Trust,"$20,000",2014,for the On Track Program
403,Chicago Community Trust,"$20,000",2015,for the On Track Program
404,Chicago Community Trust,"$30,000",2013,for legal and case management services for juveniles
404,The Young Leaders Fund,"$6,500",2013,programs as outlined in the proposal submitted to The Young Leaders Fund
405,Chicago Community Trust,"$75,000",2014,for the Solidarity Fund
406,Chicago Community Trust,"$5,000",2013,for support of direct assistance to persons needing emergency relief services
406,Chicago Community Trust,"$5,000",2014,for support of direct assistance to persons needing emergency relief services
407,Chicago Community Trust,"$25,000",2014,"for the celebration of its 50th Anniversary with a tribute concert series, _The Great Black Music Ensembleî"
408,Chicago Community Trust,"$15,000",2013,for an exhibit on the GOTO2040 Plan to be featured at two conferences in Chicago
408,Chicago Community Trust,"$150,000",2013,for the Local Technical Assistance program
408,Chicago Community Trust,"$150,000",2014,for the Local Technical Assistance program
409,Chicago Community Trust,"$10,000",2013,for Rebuilding the Dream Village at three consecutive Prince concerts in Chicago
410,Chicago Community Trust,"$45,000",2014,for participation in the SMART Growth Program
410,Chicago Community Trust,"$45,000",2013,participation in the SMART Growth Program
411,Chicago Community Trust,"$50,000",2014,"for foreclosure prevention counseling home ownership education, counseling financial capability workshops and counseling and partnership development"
411,Chicago Community Trust,"$60,000",2013,for the expansion of its home ownership counseling and lending into south suburban Cook County
411,Chicago Community Trust,"$40,000",2014,"for the Regional Housing Partnership (RHP), Strategic Planning process, and outreach to new stakeholders within South Suburban Cook County"
412,Chicago Community Trust,"$50,000",2013,for Chicago Vision Outreach
412,Chicago Community Trust,"$65,000",2014,for the Chicago Vision Outreach Program
412,Chicago Community Trust,"$85,000",2015,for the the Chicago Vision Outreach program
413,Arts Work Fund,"$10,000",2013,For a website redesign to better reflect APTP's current programming.
414,Arts Work Fund,"$10,000",2013,For a three-year strategic plan
414,Arts Work Fund,"$11,500",2014,"For a website redesign,"
414,Chicago Community Trust,"$40,000",2014,for participation in the SMART Growth Program
414,Chicago Community Trust,"$40,000",2013,participation in the SMART Growth Program
415,Chicago Community Trust,"$25,000",2013,for Bilingual Food Pantry Outreach among members of the South Suburban Resource and Hunger Network
415,Chicago Community Trust,"$25,000",2013,for the purchase of food for the food pantries in the Bilingual Food Pantry Outreach program
415,Chicago Community Trust,"$25,000",2014,to acquire food and supplies for the food pantries in the Bilingual Food Pantry Outreach Program
416,Chicago Community Trust,"$130,000",2013,for the mechanic training program
416,Chicago Community Trust,"$100,000",2013,for the U-Turn Permitted Reentry Employability Training Program
416,Chicago Community Trust,"$75,000",2014,for the U-Turn Permitted Reentry Employability Training Program
417,Chicago Community Trust,"$100,000",2014,for Phase 2 of the Woodlawn Community Revitalization Project
418,Chicago Community Trust,"$25,000",2013,for an Arts Assessment Assistance and coaching program for nonprofit arts education organizations
419,Arts Work Fund,"$9,000",2013,For financial management
419,Chicago Community Trust,"$25,000",2014,for the development and production of The Mecca Tales and related programs
420,Chicago Community Trust,"$100,000",2013,for the Manufacturing Technology Bridge Program
420,Chicago Community Trust,"$100,000",2014,for the Manufacturing Technology Bridge Program
421,Arts Work Fund,"$5,000",2013,For strategic planning
421,Arts Work Fund,"$13,500",2014,"For website redesign, a new logo, and a logo usage manual"
421,Chicago Community Trust,"$25,000",2014,for its collaboration with Deeply Rooted Dance Theater to create and perform cross-cultural dance in three neighborhoods
422,The Young Leaders Fund,"$3,000",2013,programs as outlined in the proposal submitted to The Young Leaders Fund
423,Springboard Foundation,"$12,500",2013,general operating support
423,Springboard Foundation,"$7,500",2013,Roads Scholars Program
424,Chicago Community Trust,"$2,500",2013,for general operating support
425,Chicago Community Trust,"$75,000",2013,for tax preparation for low income persons
425,Chicago Community Trust,"$60,000",2013,for the Experienced Leader Fellowship awarded to David Marzahl
425,Chicago Community Trust,"$100,000",2014,for the free tax and financial services for low-income residents of the Chicago Metropolitan Area
426,Arts Work Fund,"$9,000",2013,"For the New Blood Initiative: a three-part planning effort to grow the board, create a membership program, and explore partnerships with nearby arts and culture organizations."
426,Chicago Community Trust,"$35,000",2014,for participation in the SMART Growth Program
426,Chicago Community Trust,"$35,000",2013,participation in the SMART Growth Program
427,Arts Work Fund,"$10,700",2014,To develop a marketing plan
428,Chicago Community Trust,"$32,000",2013,for outreach activities related to the Cook County Mortgage Foreclosure Mediation Program Community Outreach
428,Chicago Community Trust,"$56,000",2014,for outreach activities related to the Cook County Mortgage Foreclosure Mediation Program Community Outreach
428,Chicago Community Trust,"$125,700",2014,for outreach activities related to the Cook County Mortgage Foreclosure Mediation Program Community Outreach
428,Chicago Community Trust,"$50,000",2013,for the Home Preservation Project
428,Chicago Community Trust,"$55,000",2014,for the Home Preservation project
429,Chicago Community Trust,"$150,000",2014,for the Access to Comprehensive Primary Care for Uninsured Low Income Individuals with Chronic Disease program
429,Chicago Community Trust,"$150,000",2015,"for the Access to Comprehensive Primary Care for Uninsured, Low Income Individuals with Chronic Disease project"
429,Chicago Community Trust,"$110,000",2013,for the Comprehensive Health Home Program
429,Chicago Community Trust,"$59,982",2014,for the Experienced Leader Fellowship awarded to David Ernesto Munar
430,Arts Work Fund,"$10,000",2014,For Phase II of a major gifts program
430,Arts Work Fund,"$8,000",2013,To develop major donor and new donor campaigns
431,Chicago Community Trust,"$50,000",2014,for the City�s One Summer Chicago Plus program
432,Arts Work Fund,"$7,500",2014,For rebranding
433,Chicago Community Trust,"$50,000",2015,for general operating support
434,The Community Foundation of Will County,"$3,700",2014,purchase a new industrial dishwasher at Shepherd's Table kitchen in the Daybreak Center
435,Arts Work Fund,"$14,000",2013,To better understand its current audience
435,Arts Work Fund,"$5,400",2014,To develop an individual membership plan
435,Chicago Community Trust,"$25,000",2014,for participation in the SMART Growth Program
435,Chicago Community Trust,"$25,000",2013,participation in the SMART Growth Program
436,Chicago Community Trust,"$60,000",2015,for an Outreach Coordination program
436,Chicago Community Trust,"$60,000",2013,for referral of homeless persons to supportive housing
436,Chicago Community Trust,"$60,000",2014,for the Outreach Coordination Program
437,Chicago Community Trust,"$300,000",2013,Support of research to be conducted by Bozhi Tian
438,Chicago Community Trust,"$300,000",2013,Support of research to be conducted by Danelle Devenport
438,Chicago Community Trust,"$300,000",2014,Support of research to be conducted by Mohammad R. Seyedsayamdost
439,Chicago Community Trust,"$25,000",2013,for the housing counseling center
440,Chicago Community Trust,"$50,000",2014,for micro lending
441,Chicago Community Trust,"$2,500",2013,for general operating support
442,Chicago Community Trust,"$5,000",2013,for support of direct assistance to persons needing emergency relief services
442,Chicago Community Trust,"$5,000",2014,for support of direct assistance to persons needing emergency relief services
442,Chicago Community Trust,"$20,000",2013,for the expansion of its Family Interim Housing Program
442,Chicago Community Trust,"$40,000",2014,for the Interim Housing Program
442,Chicago Community Trust,"$35,000",2015,for the Interim Housing program
443,Chicago Community Trust,"$50,000",2014,for the JISC Pilot Intervention Program
444,Chicago Community Trust,"$10,000",2014,for technical assistance to Illinois health care systems and medical provider groups making the transition from fee-for-service to value-based care financing
444,Chicago Community Trust,"$25,000",2015,for the Illinois Adverse Childhood Experience Response Collaborative
444,Chicago Community Trust,"$150,000",2013,for the Strengthening Health Systems and Healthcare Access project
444,Chicago Community Trust,"$150,000",2014,for the Strengthening Health Systems and Healthcare Access project
444,Chicago Community Trust,"$150,000",2014,for the Transforming Health Care Systems in Illinois
445,Chicago Community Trust,"$112,000",2015,for Community-Based Behavioral and Mental Health Services
445,Chicago Community Trust,"$90,000",2014,for the Clinic and School Based Mental Health Services
445,Chicago Community Trust,"$50,000",2014,for the implementation of a new program designed to create professional networks and advance the careers of emerging artists of color
445,Chicago Community Trust,"$40,000",2015,to support the second year of professional development for young adults of color pursuing a career in the commercial arts
446,Chicago Community Trust,"$25,000",2015,for Cultivate Leadership: Women of Color program
446,Chicago Community Trust,"$12,500",2014,for general operating support
446,Chicago Community Trust,"$25,000",2014,"for the Cultivate, women of color mentorship program"
446,Chicago Community Trust,"$12,500",2015,General Operating Support
446,Chicago Community Trust,"$100,000",2013,for a system-wide effort to improve domestic violence services for the Chicago area
446,Chicago Community Trust,"$100,000",2014,for its three-year women's agenda campaign
447,Springboard Foundation,$312,2013,Boot Camp for new executive directors program at North Park University
447,Springboard Foundation,"$10,000",2013,general operating support - annual Springboard winner
447,Springboard Foundation,$965,2013,master's -level course in nonprofit financial management at North Park University
448,Chicago Community Trust,"$25,000",2013,for a comprehensive gun violence prevention project
448,Chicago Community Trust,"$25,000",2014,for gun violence prevention work
449,Chicago Community Trust,"$7,500",2015,General operating support
450,Lake County Community Foundation,"$21,000",2014,for the establishment of a full service community schools infrastructure.
451,Chicago Community Trust,"$50,000",2013,for the production of a new adaptation of NATIVE SON
452,Chicago Community Trust,"$465,000",2013,for the administration of the Searle Scholars Program
452,Chicago Community Trust,"$567,300",2014,for the administration of the Searle Scholars Program
453,Chicago Community Trust,"$300,000",2013,Support of research to be conducted by Eduardo M. Torres
454,Latino Giving Circle,"$5,000",2014,marketing and outreach
454,Springboard Foundation,"$5,000",2013,general operating support
454,Springboard Foundation,"$10,000",2013,general operating support
454,Springboard Foundation,"$12,500",2014,general operating support
455,Chicago Community Trust,"$25,000",2014,for general operating support
455,Chicago Community Trust,"$25,000",2015,General Operating Support
455,Chicago Community Trust,"$25,000",2014,to engage a part-time project manager for the Millennium Reserve project
455,Chicago Community Trust,"$600,000",2013,for continued development of the biomechanics exhibit
455,Chicago Community Trust,"$48,000",2014,for its collaboration with Chinese Theatre Works
456,Lake County Community Foundation,"$15,000",2014,To hire a consultant to manage the establishment of a formal collaboration between YouthBuild Lake County and North Chicago Community High School.
457,Chicago Community Trust,"$5,000",2013,for general operating support
457,Chicago Community Trust,"$5,000",2014,for general operating support
458,Chicago Community Trust,"$10,000",2013,for the Crime Lab�s assistance to the State of Illinois Budgeting for Results implementation
459,Chicago Community Trust,"$11,300",2014,"for publication costs of ""Postage Due - The United States Postage Due Essays, Proofs and Specimens, 1879-1986"""
460,Chicago Community Trust,"$20,000",2014,for participation in the Arts Learning programs
461,Arts Work Fund,"$10,050",2014,To create an individual donor campaign
461,Chicago Community Trust,"$50,000",2013,for participation in the Arts Infusion Initiative
461,Chicago Community Trust,"$25,000",2014,for participation in the Arts Infusion Initiative
462,Chicago Community Trust,"$300,000",2014,Support of research to be conducted by Branda L. Bloodgood
462,Chicago Community Trust,"$300,000",2013,Support of research to be conducted by Christian M. Metallo
463,Chicago Community Trust,"$2,500",2014,for general operating support
464,Arts Work Fund,"$12,000",2014,To develop indicators to track marketing and growth initiatives
464,Arts Work Fund,"$3,000",2013,To reconfigure its financial systems
465,Arts Work Fund,"$13,000",2014,For the second phase of a marketing project
465,Arts Work Fund,"$10,000",2013,For the third and final phase of Spotlight on Touring earned revenue campaign
465,Arts Work Fund,"$11,250",2014,To develop a marketing strategy in conjunction with the company's 30th anniversary
466,Chicago Community Trust,"$25,000",2013,for the 2013 Emerging Practitioners in Philanthropy (EPIP) national conference in Chicago
467,Springboard Foundation,"$7,500",2014,2014 Springboard Award
467,Springboard Foundation,"$20,000",2013,general operating support
467,Springboard Foundation,"$15,000",2014,general operating support
468,Chicago Community Trust,"$50,000",2013,for the St. Bernard Hospital Dental Center in Englewood
469,Arts Work Fund,"$10,000",2014,For business and strategic planning
469,Chicago Community Trust,"$15,000",2014,for the La Femme production
470,Arts Work Fund,"$5,000",2013,To upgrade its website
471,Chicago Community Trust,"$50,000",2014,for the Bilingual Pharmacy Technician Program
472,Chicago Community Trust,"$50,000",2015,for public advocacy for protections for domestic workers
472,Chicago Community Trust,"$40,000",2013,for the Just Pay For All Coalition
472,Chicago Community Trust,"$50,000",2014,for the recovery of owed wages and benefits for low income workers
472,Chicago Community Trust,"$40,000",2014,for work on behalf of domestic workers
472,Chicago Community Trust,"$50,000",2013,for work to strengthen legal rights of domestic workers
473,Chicago Community Trust,"$80,000",2014,for its digital membership engagement
474,Chicago Community Trust,"$25,000",2013,for general operating support
475,Chicago Community Trust,"$25,000",2013,for general operating support
476,Chicago Community Trust,"$25,000",2013,for general operating support
476,Chicago Community Trust,"$25,000",2014,for general operating support
476,Chicago Community Trust,"$25,000",2015,General Operating Support
477,Chicago Community Trust,"$100,000",2013,for the Complete the Degree program
477,Chicago Community Trust,"$100,000",2014,for the Complete the Degree Program
478,The Community Foundation of Will County,"$5,000",2014,Will-Joliet Bicentennial Park Youth Drama Programs
479,Springboard Foundation,"$7,500",2014,2014 Springboard Award
479,Springboard Foundation,"$20,000",2013,capacity building
479,Springboard Foundation,"$2,079",2014,consultation to develop a theory of change
479,Springboard Foundation,"$15,000",2014,general operating support
480,Chicago Community Trust,"$2,500",2013,for general operating support
